,Unnamed: 0,iteration,phrase,sub_component,activating_phrase,max_value,max_token,feature_index,num_tokens_activated,total_activation,raw_data
2171,915,61,statistical metrics related to player performance in baseball,on-base percentage,"He drew a walk in the crucial moment, increasing his on-base percentage for the game.",44.6875,<bos>,1063,4,31.28125,"{'id': 'not_saved', 'tokens': ['<bos>', 'He', ' drew', ' a', ' walk', ' in', ' the', ' crucial', ' moment', ',', ' increasing', ' his', ' on', '-', 'base', ' percentage', ' for', ' the', ' game', '.'], 'values': [44.6875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.015625, 0, 0, 0, 0, 10.8828125, 7.3828125, 0, 0], 'maxValue': 44.6875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1063, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:46.663Z'}"
2170,914,61,statistical metrics related to player performance in baseball,fielding percentage,The outfielder's quick reflexes have helped maintain a high fielding percentage throughout the season.,44.6875,<bos>,1063,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' out', 'fielder', ""'"", 's', ' quick', ' reflexes', ' have', ' helped', ' maintain', ' a', ' high', ' fielding', ' percentage', ' throughout', ' the', ' season', '.'], 'values': [44.6875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 44.6875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1063, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:44.773Z'}"
2169,913,61,statistical metrics related to player performance in baseball,fielding percentage,His errorless streak has boosted his fielding percentage to one of the highest in his position.,44.6875,<bos>,1063,2,10.7734375,"{'id': 'not_saved', 'tokens': ['<bos>', 'His', ' error', 'less', ' streak', ' has', ' boosted', ' his', ' fielding', ' percentage', ' to', ' one', ' of', ' the', ' highest', ' in', ' his', ' position', '.'], 'values': [44.6875, 0, 0, 0, 10.7734375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 44.6875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1063, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:42.883Z'}"
2168,912,61,statistical metrics related to player performance in baseball,fielding percentage,"The shortstop made a diving catch, improving his fielding percentage for the year.",44.6875,<bos>,1063,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' short', 'stop', ' made', ' a', ' diving', ' catch', ',', ' improving', ' his', ' fielding', ' percentage', ' for', ' the', ' year', '.'], 'values': [44.6875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 44.6875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1063, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:41.045Z'}"
2149,893,60,references to sources and citations in the text,scholarly articles,Citing scholarly articles adds credibility and validity to the author's claims.,13.28125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'C', 'iting', ' scholarly', ' articles', ' adds', ' credibility', ' and', ' validity', ' to', ' the', ' author', ""'"", 's', ' claims', '.'], 'values': [13.28125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.28125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:36:57.314Z'}"
2150,894,60,references to sources and citations in the text,academic journals,The author made sure to cite reputable academic journals to strengthen their research findings.,13.28125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' author', ' made', ' sure', ' to', ' cite', ' reputable', ' academic', ' journals', ' to', ' strengthen', ' their', ' research', ' findings', '.'], 'values': [13.28125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.28125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:36:59.115Z'}"
2151,895,60,references to sources and citations in the text,academic journals,Access to academic journals is crucial for staying up-to-date with the latest research in the field.,13.3125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Access', ' to', ' academic', ' journals', ' is', ' crucial', ' for', ' staying', ' up', '-', 'to', '-', 'date', ' with', ' the', ' latest', ' research', ' in', ' the', ' field', '.'], 'values': [13.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.3125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:01.136Z'}"
2152,896,60,references to sources and citations in the text,academic journals,Citing academic journals in the text demonstrates a deep understanding of the subject matter.,13.3125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'C', 'iting', ' academic', ' journals', ' in', ' the', ' text', ' demonstrates', ' a', ' deep', ' understanding', ' of', ' the', ' subject', ' matter', '.'], 'values': [13.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.3125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:02.946Z'}"
2153,897,60,references to sources and citations in the text,bibliographic references,Including bibliographic references allows readers to further explore the sources mentioned.,13.28125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Including', ' bibliographic', ' references', ' allows', ' readers', ' to', ' further', ' explore', ' the', ' sources', ' mentioned', '.'], 'values': [13.28125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.28125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:04.724Z'}"
2154,898,60,references to sources and citations in the text,bibliographic references,Properly listing bibliographic references in the text is essential for avoiding plagiarism.,13.28125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Proper', 'ly', ' listing', ' bibliographic', ' references', ' in', ' the', ' text', ' is', ' essential', ' for', ' avoiding', ' plagiarism', '.'], 'values': [13.28125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.28125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:06.706Z'}"
2155,899,60,references to sources and citations in the text,bibliographic references,Authors are encouraged to provide accurate and complete bibliographic references for transparency.,13.28125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Authors', ' are', ' encouraged', ' to', ' provide', ' accurate', ' and', ' complete', ' bibliographic', ' references', ' for', ' transparency', '.'], 'values': [13.28125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.28125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:08.631Z'}"
2156,900,60,references to sources and citations in the text,citation style,"Adhering to a specific citation style, such as APA or MLA, ensures consistency in referencing.",13.3125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Ad', 'her', 'ing', ' to', ' a', ' specific', ' citation', ' style', ',', ' such', ' as', ' APA', ' or', ' MLA', ',', ' ensures', ' consistency', ' in', ' referencing', '.'], 'values': [13.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.3125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:11.071Z'}"
2157,901,60,references to sources and citations in the text,citation style,Understanding the rules of citation style is important for academic writing and publishing.,13.28125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Understanding', ' the', ' rules', ' of', ' citation', ' style', ' is', ' important', ' for', ' academic', ' writing', ' and', ' publishing', '.'], 'values': [13.28125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.28125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:13.007Z'}"
2158,902,60,references to sources and citations in the text,citation style,Citation style guides help authors properly format and structure references in their work.,13.28125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Citation', ' style', ' guides', ' help', ' authors', ' properly', ' format', ' and', ' structure', ' references', ' in', ' their', ' work', '.'], 'values': [13.28125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.28125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:14.901Z'}"
2159,903,60,references to sources and citations in the text,authorship attribution,Clear authorship attribution is key to giving credit to the original source of the information.,13.3125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Clear', ' authorship', ' attribution', ' is', ' key', ' to', ' giving', ' credit', ' to', ' the', ' original', ' source', ' of', ' the', ' information', '.'], 'values': [13.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.3125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:16.846Z'}"
2160,904,60,references to sources and citations in the text,authorship attribution,Properly attributing authorship in citations acknowledges the intellectual property of others.,13.28125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Proper', 'ly', ' att', 'ributing', ' authorship', ' in', ' citations', ' acknowledges', ' the', ' intellectual', ' property', ' of', ' others', '.'], 'values': [13.28125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.28125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:18.611Z'}"
2161,905,60,references to sources and citations in the text,authorship attribution,Authorship attribution in references helps readers distinguish between the work of different scholars.,13.28125,<bos>,11118,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Auth', 'orship', ' attribution', ' in', ' references', ' helps', ' readers', ' distinguish', ' between', ' the', ' work', ' of', ' different', ' scholars', '.'], 'values': [13.28125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 13.28125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 11118, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:20.854Z'}"
2162,906,61,statistical metrics related to player performance in baseball,batting average,"He hit a home run in the last game, increasing his batting average for the season.",44.6875,<bos>,1063,2,9.0234375,"{'id': 'not_saved', 'tokens': ['<bos>', 'He', ' hit', ' a', ' home', ' run', ' in', ' the', ' last', ' game', ',', ' increasing', ' his', ' batting', ' average', ' for', ' the', ' season', '.'], 'values': [44.6875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0234375, 0, 0, 0, 0, 0, 0], 'maxValue': 44.6875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1063, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:28.977Z'}"
2163,907,61,statistical metrics related to player performance in baseball,batting average,"The player went 3 for 4 at the plate, improving his overall batting average.",44.6875,<bos>,1063,9,130.2421875,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' player', ' went', ' ', '3', ' for', ' ', '4', ' at', ' the', ' plate', ',', ' improving', ' his', ' overall', ' batting', ' average', '.'], 'values': [44.6875, 0, 0, 0, 7.890625, 14.5, 20.125, 0, 25.71875, 0, 0, 21.359375, 18.625, 0, 12.90625, 9.1171875, 0, 0, 0], 'maxValue': 44.6875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1063, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:31.167Z'}"
2164,908,61,statistical metrics related to player performance in baseball,batting average,His consistent hitting has raised his batting average above .300 for the year.,44.6875,<bos>,1063,3,18.09375,"{'id': 'not_saved', 'tokens': ['<bos>', 'His', ' consistent', ' hitting', ' has', ' raised', ' his', ' batting', ' average', ' above', ' .', '3', '0', '0', ' for', ' the', ' year', '.'], 'values': [44.6875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.4765625, 0, 9.6171875, 0, 0, 0, 0, 0], 'maxValue': 44.6875, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1063, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:37:33.015Z'}"
2165,909,61,statistical metrics related to player performance in baseball,earned run average,"The pitcher threw a shutout, lowering his earned run average for the season.",78.25, his,1063,15,491.2578125,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' pitcher', ' threw', ' a', ' shutout', ',', ' lowering', ' his', ' earned', ' run', ' average', ' for', ' the', ' season', '.'], 'values': [44.5625, 0, 9.828125, 11.5078125, 9.75, 53.6875, 50.875, 44.1875, 78.25, 40.5625, 46.3125, 28.796875, 41.9375, 26.9375, 20.515625, 28.109375], 'maxValue': 78.25, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1063, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 8, 'createdAt': '2024-09-29T02:37:34.900Z'}"
2166,910,61,statistical metrics related to player performance in baseball,earned run average,"Despite the loss, the pitcher's earned run average remains one of the best in the league.",49.75, one,1063,14,381.390625,"{'id': 'not_saved', 'tokens': ['<bos>', 'Despite', ' the', ' loss', ',', ' the', ' pitcher', ""'"", 's', ' earned', ' run', ' average', ' remains', ' one', ' of', ' the', ' best', ' in', ' the', ' league', '.'], 'values': [44.6875, 0, 0, 0, 0, 0, 46.0625, 0, 35.9375, 39.1875, 41.625, 32.375, 31.609375, 49.75, 11.0390625, 20.125, 19.078125, 11.0546875, 0, 9.671875, 33.875], 'maxValue': 49.75, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1063, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 13, 'createdAt': '2024-09-29T02:37:36.770Z'}"
2167,911,61,statistical metrics related to player performance in baseball,earned run average,His impressive strikeout to walk ratio has contributed to his low earned run average.,73.125, low,1063,11,302.4609375,"{'id': 'not_saved', 'tokens': ['<bos>', 'His', ' impressive', ' strike', 'out', ' to', ' walk', ' ratio', ' has', ' contributed', ' to', ' his', ' low', ' earned', ' run', ' average', '.'], 'values': [44.6875, 0, 0, 0, 17.6875, 36.125, 8.7734375, 0, 0, 0, 24.421875, 33.625, 73.125, 24.859375, 34.625, 23.671875, 25.546875], 'maxValue': 73.125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1063, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 12, 'createdAt': '2024-09-29T02:37:39.082Z'}"
2192,936,63,information related to people expressing emotions or desires,emotional expression,She burst into tears when she received the surprising news.,47.15625,<bos>,889,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'She', ' burst', ' into', ' tears', ' when', ' she', ' received', ' the', ' surprising', ' news', '.'], 'values': [47.15625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.15625, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 889, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:38:43.790Z'}"
2193,937,63,information related to people expressing emotions or desires,emotional expression,His face lit up with joy when he saw his favorite dessert on the menu.,47.15625,<bos>,889,2,7.3359375,"{'id': 'not_saved', 'tokens': ['<bos>', 'His', ' face', ' lit', ' up', ' with', ' joy', ' when', ' he', ' saw', ' his', ' favorite', ' dessert', ' on', ' the', ' menu', '.'], 'values': [47.15625, 0, 0, 0, 0, 0, 0, 0, 0, 7.3359375, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.15625, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 889, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:38:45.747Z'}"
2194,938,63,information related to people expressing emotions or desires,emotional expression,The audience cheered loudly in excitement at the end of the concert.,47.15625,<bos>,889,3,15.671875,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' audience', ' cheered', ' loudly', ' in', ' excitement', ' at', ' the', ' end', ' of', ' the', ' concert', '.'], 'values': [47.15625, 0, 0, 8.265625, 0, 0, 7.40625, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 47.15625, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 889, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:38:47.611Z'}"
2217,961,64,statistical data related to sports performances and scores,player rankings,Player rankings shifted after an unexpected upset in the tournament.,17.75,<bos>,1783,3,17.515625,"{'id': 'not_saved', 'tokens': ['<bos>', 'Player', ' rankings', ' shifted', ' after', ' an', ' unexpected', ' upset', ' in', ' the', ' tournament', '.'], 'values': [17.75, 0, 0, 0, 0, 0, 0, 0, 8.296875, 9.21875, 0, 0], 'maxValue': 17.75, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1783, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:39:39.450Z'}"
2219,963,64,statistical data related to sports performances and scores,performance trends,Identifying performance trends allowed coaches to adjust training strategies accordingly.,17.75,<bos>,1783,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Identifying', ' performance', ' trends', ' allowed', ' coaches', ' to', ' adjust', ' training', ' strategies', ' accordingly', '.'], 'values': [17.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 17.75, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1783, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:39:43.280Z'}"
2220,964,64,statistical data related to sports performances and scores,performance trends,Analysis of performance trends over multiple seasons revealed patterns in player development.,17.75,<bos>,1783,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Analysis', ' of', ' performance', ' trends', ' over', ' multiple', ' seasons', ' revealed', ' patterns', ' in', ' player', ' development', '.'], 'values': [17.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 17.75, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1783, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:39:45.432Z'}"
2221,965,64,statistical data related to sports performances and scores,performance trends,Performance trends in sports can be influenced by factors such as weather conditions and player health.,17.8125,<bos>,1783,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'Performance', ' trends', ' in', ' sports', ' can', ' be', ' influenced', ' by', ' factors', ' such', ' as', ' weather', ' conditions', ' and', ' player', ' health', '.'], 'values': [17.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 17.8125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 1783, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:39:47.273Z'}"
2222,966,65,mentions of nickel and related terms or variations,metallic element,The lab technician analyzed the properties of various metallic elements for the experiment.,19.9375,<bos>,4503,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' lab', ' technician', ' analyzed', ' the', ' properties', ' of', ' various', ' metallic', ' elements', ' for', ' the', ' experiment', '.'], 'values': [19.9375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 19.9375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 4503, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:39:55.193Z'}"
2223,967,65,mentions of nickel and related terms or variations,metallic element,The alloy was specifically designed to include a blend of metallic elements for optimal performance.,19.9375,<bos>,4503,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' alloy', ' was', ' specifically', ' designed', ' to', ' include', ' a', ' blend', ' of', ' metallic', ' elements', ' for', ' optimal', ' performance', '.'], 'values': [19.9375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 19.9375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 4503, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:39:57.442Z'}"
2224,968,65,mentions of nickel and related terms or variations,metallic element,New advancements in technology allowed for the extraction of rare metallic elements from the ore.,19.9375,<bos>,4503,1,0.0,"{'id': 'not_saved', 'tokens': ['<bos>', 'New', ' advancements', ' in', ' technology', ' allowed', ' for', ' the', ' extraction', ' of', ' rare', ' metallic', ' elements', ' from', ' the', ' ore', '.'], 'values': [19.9375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 19.9375, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 4503, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 0, 'createdAt': '2024-09-29T02:39:59.313Z'}"
2225,969,65,mentions of nickel and related terms or variations,chemical symbol Ni,The chemist used the chemical symbol Ni to represent nickel in the compound.,74.0625, Ni,4503,3,93.125,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' chemist', ' used', ' the', ' chemical', ' symbol', ' Ni', ' to', ' represent', ' nickel', ' in', ' the', ' compound', '.'], 'values': [19.9375, 0, 0, 0, 0, 0, 0, 74.0625, 0, 0, 19.0625, 0, 0, 0, 0], 'maxValue': 74.0625, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 4503, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 7, 'createdAt': '2024-09-29T02:40:01.422Z'}"
2226,970,65,mentions of nickel and related terms or variations,chemical symbol Ni,The periodic table includes the chemical symbol Ni as the abbreviation for nickel.,69.5625, Ni,4503,3,95.53125,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' periodic', ' table', ' includes', ' the', ' chemical', ' symbol', ' Ni', ' as', ' the', ' abbreviation', ' for', ' nickel', '.'], 'values': [19.9375, 0, 0, 0, 0, 0, 0, 0, 69.5625, 0, 0, 0, 0, 25.96875, 0], 'maxValue': 69.5625, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 4503, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 8, 'createdAt': '2024-09-29T02:40:03.263Z'}"
2227,971,65,mentions of nickel and related terms or variations,chemical symbol Ni,The atomic structure of nickel is denoted by the chemical symbol Ni in scientific formulas.,45.03125, nickel,4503,3,88.6875,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' atomic', ' structure', ' of', ' nickel', ' is', ' denoted', ' by', ' the', ' chemical', ' symbol', ' Ni', ' in', ' scientific', ' formulas', '.'], 'values': [19.9375, 0, 0, 0, 0, 45.03125, 0, 0, 0, 0, 0, 0, 43.65625, 0, 0, 0, 0], 'maxValue': 45.03125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 4503, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 5, 'createdAt': '2024-09-29T02:40:05.320Z'}"
2228,972,65,mentions of nickel and related terms or variations,magnetic properties,The magnetic properties of nickel make it an ideal material for certain applications.,44.125, nickel,4503,2,44.125,"{'id': 'not_saved', 'tokens': ['<bos>', 'The', ' magnetic', ' properties', ' of', ' nickel', ' make', ' it', ' an', ' ideal', ' material', ' for', ' certain', ' applications', '.'], 'values': [19.9375, 0, 0, 0, 0, 44.125, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'maxValue': 44.125, 'minValue': 0, 'modelId': 'gemma-2-2b', 'layer': '20-gemmascope-res-16k', 'index': 4503, 'creatorId': '', 'dataIndex': None, 'dataSource': 'Neuronpedia', 'maxValueTokenIndex': 5, 'createdAt': '2024-09-29T02:40:07.369Z'}"
